timestamp,timestamp,open,high,low,close,volume,turnover
2024-01-03 09:00:00,1704272400000,45231.7,45567.8,45212.5,45383.0,5578.414,253211857.0258
2024-01-03 10:00:00,1704276000000,45383.0,45431.0,45079.0,45186.0,4024.037,181988602.7313
2024-01-03 11:00:00,1704279600000,45186.0,45211.0,43434.7,43736.2,42463.983,1879707681.2678
2024-01-03 12:00:00,1704283200000,43736.2,43749.9,40210.0,42797.1,117274.089,4924818214.3729
2024-01-03 13:00:00,1704286800000,42797.1,42828.0,42316.1,42559.5,14333.067,609781602.7037
2024-01-03 14:00:00,1704290400000,42559.5,42565.5,42051.4,42205.9,10923.607,461600420.0061
2024-01-03 15:00:00,1704294000000,42205.9,43077.9,42196.1,43011.3,14851.06,633824678.2665
2024-01-03 16:00:00,1704297600000,43011.3,43615.5,42768.3,43031.9,22601.014,976828285.987
2024-01-03 17:00:00,1704301200000,43031.9,43080.0,42512.0,42929.2,9098.126,389408443.1758
2024-01-03 18:00:00,1704304800000,42929.2,43098.9,41728.4,42280.3,16108.558,683219735.8442
2024-01-03 19:00:00,1704308400000,42280.3,43062.0,42179.6,42616.6,12972.291,552891194.301
2024-01-03 20:00:00,1704312000000,42616.6,42878.4,42535.2,42748.0,4854.342,207400276.4796
2024-01-03 21:00:00,1704315600000,42748.0,42995.0,42604.0,42954.5,4423.524,189472664.0169
2024-01-03 22:00:00,1704319200000,42954.5,42975.4,42621.7,42783.8,3304.367,141505531.6055
2024-01-03 23:00:00,1704322800000,42783.8,42876.9,42606.9,42871.9,2177.864,93095275.6405
2024-01-04 00:00:00,1704326400000,42871.9,43019.0,42779.4,42901.9,3137.349,134583383.5289
2024-01-04 01:00:00,1704330000000,42901.9,42959.4,42637.0,42731.0,3308.845,141443700.6196
2024-01-04 02:00:00,1704333600000,42731.0,43270.0,42710.1,43173.7,4445.951,191303392.7316
2024-01-04 03:00:00,1704337200000,43173.7,43247.7,43031.5,43141.4,2873.57,123989315.9278
2024-01-04 04:00:00,1704340800000,43141.4,43247.6,43000.0,43188.5,2311.476,99665363.5278
2024-01-04 05:00:00,1704344400000,43188.5,43317.1,43100.2,43214.4,2348.459,101459386.129
2024-01-04 06:00:00,1704348000000,43214.4,43257.1,43111.0,43185.6,2119.909,91552231.468
2024-01-04 07:00:00,1704351600000,43185.6,43299.1,42773.0,42795.3,9475.043,407691615.9003
2024-01-04 08:00:00,1704355200000,42795.3,42999.8,42750.0,42878.9,4101.862,175883080.8807
2024-01-04 09:00:00,1704358800000,42878.9,43121.0,42878.8,43038.9,2733.749,117569660.5573
2024-01-04 10:00:00,1704362400000,43038.9,43130.6,42677.4,43104.0,5803.599,249175653.0781
2024-01-04 11:00:00,1704366000000,43104.0,43268.9,42955.9,43205.0,3750.629,161837582.7244
2024-01-04 12:00:00,1704369600000,43205.0,43490.0,43121.4,43399.9,7727.44,334733764.8608
2024-01-04 13:00:00,1704373200000,43399.9,43532.8,43183.3,43375.7,5487.558,238041331.2821
2024-01-04 14:00:00,1704376800000,43375.7,43800.0,43269.9,43703.7,9383.868,408471855.1397
2024-01-04 15:00:00,1704380400000,43703.7,44390.0,43622.8,44089.9,20745.342,913625150.2705
2024-01-04 16:00:00,1704384000000,44089.9,44175.5,43806.1,43941.8,9417.534,413865589.0349
2024-01-04 17:00:00,1704387600000,43941.8,44270.6,43840.0,44010.9,7903.554,348143646.3343
2024-01-04 18:00:00,1704391200000,44010.9,44187.2,43891.6,44074.9,3791.04,167036958.0831
2024-01-04 19:00:00,1704394800000,44074.9,44477.9,43930.8,43962.8,11312.166,500459621.0924
2024-01-04 20:00:00,1704398400000,43962.8,44875.5,43910.1,44137.8,14690.304,651830883.3628
2024-01-04 21:00:00,1704402000000,44137.8,44814.9,44131.2,44456.0,13433.702,596552976.3875
2024-01-04 22:00:00,1704405600000,44456.0,44773.4,44164.3,44336.0,9821.855,437007851.453
2024-01-04 23:00:00,1704409200000,44336.0,44379.2,44037.0,44156.3,4553.169,201346342.8721
2024-01-05 00:00:00,1704412800000,44156.3,44260.0,43956.1,44220.5,5108.638,225486127.2759
2024-01-05 01:00:00,1704416400000,44220.5,44293.0,42181.0,43389.5,28450.067,1231213225.5033
2024-01-05 02:00:00,1704420000000,43389.5,44019.3,43300.0,43512.1,11569.425,504286765.6268
2024-01-05 03:00:00,1704423600000,43512.1,43862.8,43410.5,43472.0,6031.197,263106332.62
2024-01-05 04:00:00,1704427200000,43472.0,43646.7,43163.4,43602.9,6468.852,280851716.9225
2024-01-05 05:00:00,1704430800000,43602.9,43741.5,43516.8,43658.6,3789.941,165397814.925
2024-01-05 06:00:00,1704434400000,43658.6,43940.0,43585.8,43862.9,4042.024,176899535.7285
2024-01-05 07:00:00,1704438000000,43862.9,43950.0,43730.4,43793.8,3248.466,142405090.9403
2024-01-05 08:00:00,1704441600000,43793.8,43973.9,43788.0,43932.8,2558.441,112240119.0452
2024-01-05 09:00:00,1704445200000,43932.8,44391.2,43932.8,44168.0,12655.141,558742949.1687
2024-01-05 10:00:00,1704448800000,44168.0,44175.0,43465.7,43640.8,7696.632,337380139.3781
2024-01-05 11:00:00,1704452400000,43640.8,43931.0,43612.4,43786.0,5528.117,242185999.8069
2024-01-05 12:00:00,1704456000000,43786.0,44300.0,43621.0,43908.1,8728.414,383598900.1898
2024-01-05 13:00:00,1704459600000,43908.1,44129.4,43709.2,44000.4,6903.595,303074149.382
2024-01-05 14:00:00,1704463200000,44000.4,44085.0,42972.2,43499.9,19470.044,848362928.3905
2024-01-05 15:00:00,1704466800000,43499.9,43827.1,43359.5,43516.1,8438.589,368002510.4262
2024-01-05 16:00:00,1704470400000,43516.1,43600.0,43215.6,43224.4,7599.279,329896888.5676
2024-01-05 17:00:00,1704474000000,43224.4,43637.1,43076.0,43611.3,7645.746,331546829.2605
2024-01-05 18:00:00,1704477600000,43611.3,43716.3,43408.3,43619.8,3604.012,157028874.3926
2024-01-05 19:00:00,1704481200000,43619.8,43836.3,43527.8,43612.3,3907.046,170644445.7692
2024-01-05 20:00:00,1704484800000,43612.3,44436.4,43612.2,43965.7,15346.755,675706079.677
2024-01-05 21:00:00,1704488400000,43965.7,43977.9,43569.3,43957.7,7126.708,312011328.6136
2024-01-05 22:00:00,1704492000000,43957.7,44068.5,43762.4,43975.9,2527.093,110991899.0039
2024-01-05 23:00:00,1704495600000,43975.9,44353.0,43973.8,44156.8,5912.38,261143541.693
2024-01-06 00:00:00,1704499200000,44156.8,44229.4,43979.3,44072.7,2575.357,113583010.9176
2024-01-06 01:00:00,1704502800000,44072.7,44100.0,43910.0,43977.8,1998.585,87935278.1931
2024-01-06 02:00:00,1704506400000,43977.8,44024.6,43835.1,43903.1,2245.474,98606062.8644
2024-01-06 03:00:00,1704510000000,43903.1,44027.9,43814.2,43934.0,1758.206,77224991.4187
2024-01-06 04:00:00,1704513600000,43934.0,43977.5,43841.7,43860.2,931.363,40889955.2255
2024-01-06 05:00:00,1704517200000,43860.2,43882.8,43603.0,43710.8,3726.614,163027144.6575
2024-01-06 06:00:00,1704520800000,43710.8,43715.8,43440.0,43472.1,3779.834,164714439.0479
2024-01-06 07:00:00,1704524400000,43472.1,43688.0,43400.7,43671.1,3573.92,155589735.9811
2024-01-06 08:00:00,1704528000000,43671.1,43775.0,43574.1,43715.8,2426.426,105963958.5048
2024-01-06 09:00:00,1704531600000,43715.8,43783.6,43654.0,43669.0,1376.433,60173844.5914
2024-01-06 10:00:00,1704535200000,43669.0,43789.9,43599.1,43709.0,1540.521,67299736.3513
2024-01-06 11:00:00,1704538800000,43709.0,43720.0,43630.0,43683.6,944.294,41243055.3146
2024-01-06 12:00:00,1704542400000,43683.6,43765.0,43525.5,43621.4,2019.197,88146063.8559
2024-01-06 13:00:00,1704546000000,43621.4,43750.0,43550.0,43715.2,1551.174,67739440.9691
2024-01-06 14:00:00,1704549600000,43715.2,43935.5,43715.0,43839.2,4277.677,187571892.3956
2024-01-06 15:00:00,1704553200000,43839.2,43908.0,43793.5,43872.1,1441.303,63217023.6848
2024-01-06 16:00:00,1704556800000,43872.1,43981.0,43833.0,43880.1,1930.698,84777857.3169
2024-01-06 17:00:00,1704560400000,43880.1,44020.0,43849.5,43974.4,1701.751,74782680.7123
2024-01-06 18:00:00,1704564000000,43974.4,44168.6,43885.0,44009.9,3566.988,157061804.9735
2024-01-06 19:00:00,1704567600000,44009.9,44028.0,43832.6,43914.0,1939.081,85149907.639
2024-01-06 20:00:00,1704571200000,43914.0,43967.8,43548.5,43825.6,4145.24,181514667.8317
2024-01-06 21:00:00,1704574800000,43825.6,43949.4,43714.2,43893.5,1884.568,82638702.1132
2024-01-06 22:00:00,1704578400000,43893.5,43930.0,43739.7,43882.0,1428.847,62654203.3362
2024-01-06 23:00:00,1704582000000,43882.0,43992.5,43722.5,43972.4,1558.539,68345035.678
2024-01-07 00:00:00,1704585600000,43972.4,44285.0,43914.4,44129.2,4457.738,196625147.7119
2024-01-07 01:00:00,1704589200000,44129.2,44171.4,43966.6,43970.8,2044.55,90112823.2027
2024-01-07 02:00:00,1704592800000,43970.8,44100.0,43840.8,43940.6,2713.349,119264634.698
2024-01-07 03:00:00,1704596400000,43940.6,44045.4,43911.0,43944.7,1249.782,54955454.5931
2024-01-07 04:00:00,1704600000000,43944.7,44048.0,43890.0,44003.9,1029.308,45256177.0835
2024-01-07 05:00:00,1704603600000,44003.9,44078.7,43850.8,43899.5,1253.966,55117803.6292
2024-01-07 06:00:00,1704607200000,43899.5,44111.0,43858.8,44031.4,2056.233,90447371.3179
2024-01-07 07:00:00,1704610800000,44031.4,44112.8,43996.1,44092.0,1401.213,61743994.2904
2024-01-07 08:00:00,1704614400000,44092.0,44182.5,44020.0,44031.4,1967.53,86795666.8867
2024-01-07 09:00:00,1704618000000,44031.4,44082.0,43885.6,43945.7,2320.086,102021751.9512
2024-01-07 10:00:00,1704621600000,43945.7,44008.5,43922.3,43974.0,977.617,42980742.9347
2024-01-07 11:00:00,1704625200000,43974.0,44138.9,43973.6,44076.9,1732.855,76358956.6012
2024-01-07 12:00:00,1704628800000,44076.9,44160.5,43971.1,44102.5,1871.915,82506351.3224
2024-01-07 13:00:00,1704632400000,44102.5,44468.3,44084.9,44426.7,6941.211,307693287.8417
2024-01-07 14:00:00,1704636000000,44426.7,44509.6,44286.0,44418.9,4205.604,186709718.8261
2024-01-07 15:00:00,1704639600000,44418.9,44444.0,43935.0,44061.0,6793.992,299870656.1955
2024-01-07 16:00:00,1704643200000,44061.0,44204.7,43835.9,43922.8,5145.41,226510515.9475
2024-01-07 17:00:00,1704646800000,43922.8,44118.9,43639.6,44070.9,5499.799,241482501.4785
2024-01-07 18:00:00,1704650400000,44070.9,44189.9,44037.9,44106.5,1815.004,80104860.549
2024-01-07 19:00:00,1704654000000,44106.5,44272.9,44042.3,44249.9,1927.435,85130411.7129
2024-01-07 20:00:00,1704657600000,44249.9,44280.0,44120.0,44125.0,1263.594,55839111.7194
2024-01-07 21:00:00,1704661200000,44125.0,44263.2,44112.4,44243.9,1867.4,82531422.6581
2024-01-07 22:00:00,1704664800000,44243.9,44243.9,43768.9,43863.2,5474.911,240616842.9342
2024-01-07 23:00:00,1704668400000,43863.2,44028.7,43577.0,43936.2,7650.394,335034406.4017
2024-01-08 00:00:00,1704672000000,43936.2,43997.7,43630.2,43641.9,4709.897,206293669.9727
2024-01-08 01:00:00,1704675600000,43641.9,43819.8,43610.8,43716.0,2339.577,102313934.0445
2024-01-08 02:00:00,1704679200000,43716.0,43805.0,43136.9,43363.0,8632.148,375115222.2589
2024-01-08 03:00:00,1704682800000,43363.0,43572.6,43213.1,43527.7,5559.21,241286539.4523
2024-01-08 04:00:00,1704686400000,43527.7,43625.0,43446.5,43611.9,2586.941,112648421.0559
2024-01-08 05:00:00,1704690000000,43611.9,43669.6,43486.0,43654.0,2549.473,111129673.3933
2024-01-08 06:00:00,1704693600000,43654.0,44444.0,43605.6,43920.3,15992.787,704139389.9728
2024-01-08 07:00:00,1704697200000,43920.3,44088.0,43789.4,43979.0,3928.632,172617401.5349
2024-01-08 08:00:00,1704700800000,43979.0,44079.9,43853.1,43870.0,2137.348,93989883.5805
2024-01-08 09:00:00,1704704400000,43870.0,43924.6,43640.1,43731.6,3067.786,134335574.7076
2024-01-08 10:00:00,1704708000000,43731.6,44148.0,43698.9,44100.0,4495.324,197630979.3274
2024-01-08 11:00:00,1704711600000,44100.0,44749.3,43906.1,44653.9,14930.271,661526511.6238
2024-01-08 12:00:00,1704715200000,44653.9,45211.1,44296.1,45118.0,29919.653,1341776121.9539
2024-01-08 13:00:00,1704718800000,45118.0,45183.5,44820.2,44925.9,10487.396,472008575.638
2024-01-08 14:00:00,1704722400000,44925.9,45112.9,44672.1,44798.7,6227.585,279801553.1286
2024-01-08 15:00:00,1704726000000,44798.7,45413.0,44465.0,44975.3,15066.649,677621676.2259
2024-01-08 16:00:00,1704729600000,44975.3,45170.0,44791.0,44943.1,6835.379,307453688.2891
2024-01-08 17:00:00,1704733200000,44943.1,45683.0,44900.0,45648.0,12733.765,577542152.498
2024-01-08 18:00:00,1704736800000,45648.0,47033.0,45648.0,46981.2,37747.778,1749623250.5205
2024-01-08 19:00:00,1704740400000,46981.2,47318.3,46550.0,47005.9,17799.604,835803824.5957
2024-01-08 20:00:00,1704744000000,47005.9,47180.0,46726.3,46799.9,7547.419,354396306.531
2024-01-08 21:00:00,1704747600000,46799.9,47238.3,46666.6,47082.0,6678.924,313994415.8718
2024-01-08 22:00:00,1704751200000,47082.0,47134.6,46822.3,47015.4,3456.915,162324573.3149
2024-01-08 23:00:00,1704754800000,47015.4,47125.9,46844.2,46972.8,3191.971,149955366.8388
2024-01-09 00:00:00,1704758400000,46972.8,47164.0,46261.0,46700.0,12202.001,569500881.8802
2024-01-09 01:00:00,1704762000000,46700.0,46820.2,46324.0,46589.2,7237.874,337108202.9947
2024-01-09 02:00:00,1704765600000,46589.2,46812.6,46510.0,46802.0,3418.572,159623293.7673
2024-01-09 03:00:00,1704769200000,46802.0,47009.3,46770.0,46949.2,4247.463,199261046.8597
2024-01-09 04:00:00,1704772800000,46949.2,46966.8,46681.7,46823.8,3066.028,143513110.5435
2024-01-09 05:00:00,1704776400000,46823.8,46878.0,46624.0,46741.4,3002.479,140264286.7112
2024-01-09 06:00:00,1704780000000,46741.4,46853.0,46690.9,46801.4,2090.01,97787728.042
2024-01-09 07:00:00,1704783600000,46801.4,46957.0,46750.0,46855.0,2516.916,117954036.2986
2024-01-09 08:00:00,1704787200000,46855.0,46900.0,46531.0,46573.3,3833.706,179108121.6501
2024-01-09 09:00:00,1704790800000,46573.3,46718.0,46411.8,46519.5,4266.316,198740028.6357
2024-01-09 10:00:00,1704794400000,46519.5,46704.8,46423.4,46474.8,2874.43,133819760.7417
2024-01-09 11:00:00,1704798000000,46474.8,46666.2,46456.3,46643.9,3018.975,140590159.2397
2024-01-09 12:00:00,1704801600000,46643.9,47065.0,45500.0,46186.3,21726.746,1007398847.8498
2024-01-09 13:00:00,1704805200000,46186.3,47080.0,46065.4,46851.0,18963.957,885004203.9491
2024-01-09 14:00:00,1704808800000,46851.0,47017.9,46500.0,46577.7,10961.555,512266948.5714
2024-01-09 15:00:00,1704812400000,46577.7,47039.1,46430.0,46875.0,12369.579,578414688.4407
2024-01-09 16:00:00,1704816000000,46875.0,46985.0,46717.0,46904.0,4323.853,202603607.2833
2024-01-09 17:00:00,1704819600000,46904.0,46929.2,46640.3,46725.9,3949.477,184718765.1033
2024-01-09 18:00:00,1704823200000,46725.9,46748.5,46500.0,46649.8,4738.012,220816114.8106
2024-01-09 19:00:00,1704826800000,46649.8,46900.0,46583.3,46882.1,3219.118,150507927.7262
2024-01-09 20:00:00,1704830400000,46882.1,46948.7,46600.0,46647.8,3230.028,151052261.8545
2024-01-09 21:00:00,1704834000000,46647.8,48083.4,44750.0,45455.6,84755.425,3928785245.3581
2024-01-09 22:00:00,1704837600000,45455.6,46290.0,45309.0,46259.6,12713.101,582051542.6371
2024-01-09 23:00:00,1704841200000,46259.6,46264.5,45913.2,46128.0,5267.796,242840995.9883
2024-01-10 00:00:00,1704844800000,46128.0,46259.9,45780.1,45872.5,7693.479,353806922.7059
2024-01-10 01:00:00,1704848400000,45872.5,45982.6,45633.3,45949.9,4043.346,185037235.518
2024-01-10 02:00:00,1704852000000,45949.9,46116.6,45899.1,45995.9,2855.651,131406888.2147
2024-01-10 03:00:00,1704855600000,45995.9,46227.0,45943.0,46129.1,2563.102,118243368.2426
2024-01-10 04:00:00,1704859200000,46129.1,46197.5,45956.5,45973.3,2462.386,113487638.0989
2024-01-10 05:00:00,1704862800000,45973.3,46042.0,45911.9,45997.5,1544.921,71020887.5058
2024-01-10 06:00:00,1704866400000,45997.5,46088.3,45883.3,46025.7,1873.153,86158817.5245
2024-01-10 07:00:00,1704870000000,46025.7,46045.0,45738.5,45773.6,3280.453,150450729.228
2024-01-10 08:00:00,1704873600000,45773.6,45877.9,45322.4,45340.8,7345.57,334889424.6651
2024-01-10 09:00:00,1704877200000,45340.8,45728.8,45324.3,45680.1,5887.884,268232990.4754
2024-01-10 10:00:00,1704880800000,45680.1,45757.6,45538.6,45544.4,2915.984,133131290.171
2024-01-10 11:00:00,1704884400000,45544.4,45676.8,44881.0,45544.0,10413.354,472090430.9091
2024-01-10 12:00:00,1704888000000,45544.0,45688.0,44354.5,44678.0,27359.806,1231001889.9307
2024-01-10 13:00:00,1704891600000,44678.0,45448.8,44301.0,45135.9,19471.604,875541083.7517
2024-01-10 14:00:00,1704895200000,45135.9,45434.7,44824.3,44904.0,12238.667,552108794.993
2024-01-10 15:00:00,1704898800000,44904.0,45689.4,44812.3,45578.4,15109.954,684115758.7256
2024-01-10 16:00:00,1704902400000,45578.4,45760.4,45182.7,45329.2,10850.613,493008096.3089
2024-01-10 17:00:00,1704906000000,45329.2,46481.7,45242.2,46426.0,16220.977,745698176.3382
2024-01-10 18:00:00,1704909600000,46426.0,46699.3,45843.0,46562.1,17901.418,829732909.0026
2024-01-10 19:00:00,1704913200000,46562.1,46777.0,46051.6,46506.2,15595.797,723543603.9515
2024-01-10 20:00:00,1704916800000,46506.2,46523.0,44727.6,46137.2,56383.019,2577112372.6756
2024-01-10 21:00:00,1704920400000,46137.2,46318.1,45140.2,45970.7,27661.723,1264993307.3428
2024-01-10 22:00:00,1704924000000,45970.7,46964.9,45765.1,46920.0,17238.225,799945191.9065
2024-01-10 23:00:00,1704927600000,46920.0,47732.0,46327.6,46659.9,33569.625,1578572374.1713
2024-01-11 00:00:00,1704931200000,46659.9,46731.8,46305.0,46682.1,8705.992,404744376.0845
2024-01-11 01:00:00,1704934800000,46682.1,46764.7,46472.3,46510.1,3172.995,147842323.1346
2024-01-11 02:00:00,1704938400000,46510.1,46630.6,46495.7,46571.4,1816.075,84573569.0741
2024-01-11 03:00:00,1704942000000,46571.4,46608.1,46171.0,46508.8,8728.249,405088322.314
2024-01-11 04:00:00,1704945600000,46508.8,46520.0,46320.0,46416.6,2169.253,100729577.6485
2024-01-11 05:00:00,1704949200000,46416.6,46436.9,45851.0,46080.1,7063.012,325770129.5286
2024-01-11 06:00:00,1704952800000,46080.1,46105.3,45620.0,45901.9,6651.236,304826106.8995
2024-01-11 07:00:00,1704956400000,45901.9,46188.2,45884.0,46113.2,5257.97,242189546.7877
2024-01-11 08:00:00,1704960000000,46113.2,46339.9,46067.1,46286.4,2757.195,127489280.3295
2024-01-11 09:00:00,1704963600000,46286.4,46369.6,46213.2,46223.6,2349.009,108741196.6043
2024-01-11 10:00:00,1704967200000,46223.6,46889.1,46198.2,46880.1,9095.131,423339646.4587
2024-01-11 11:00:00,1704970800000,46880.1,47183.4,46701.3,47067.1,9488.921,445489690.8859
2024-01-11 12:00:00,1704974400000,47067.1,47484.8,46945.4,47459.2,9133.187,431293060.4602
2024-01-11 13:00:00,1704978000000,47459.2,47459.3,46741.7,47332.9,17046.147,803389522.1886
2024-01-11 14:00:00,1704981600000,47332.9,49054.4,47202.1,48578.2,51132.616,2463462562.5913
2024-01-11 15:00:00,1704985200000,48578.2,48684.5,46476.1,46822.3,43735.712,2076946446.0615
2024-01-11 16:00:00,1704988800000,46822.3,47059.4,45756.0,46040.2,33889.96,1568189990.8799
2024-01-11 17:00:00,1704992400000,46040.2,46587.4,45525.3,46528.4,15808.758,728545343.288
2024-01-11 18:00:00,1704996000000,46528.4,46693.2,46263.5,46629.0,6931.579,322307310.5713
2024-01-11 19:00:00,1704999600000,46629.0,46768.8,46295.1,46714.8,4324.221,201314950.1107
2024-01-11 20:00:00,1705003200000,46714.8,46982.5,46106.0,46241.8,12854.658,598454308.3823
2024-01-11 21:00:00,1705006800000,46241.8,46473.0,46117.5,46168.8,4367.182,202251221.6028
2024-01-11 22:00:00,1705010400000,46168.8,46458.6,46083.7,46422.6,2793.144,129295692.6746
2024-01-11 23:00:00,1705014000000,46422.6,46511.8,46308.5,46347.7,2192.784,101756482.4867
2024-01-12 00:00:00,1705017600000,46347.7,46550.0,46002.9,46306.4,6786.56,314454337.4183
2024-01-12 01:00:00,1705021200000,46306.4,46348.0,45909.1,46149.4,4762.695,219580012.4996
2024-01-12 02:00:00,1705024800000,46149.4,46275.5,46008.0,46163.9,2904.379,134087626.1801
2024-01-12 03:00:00,1705028400000,46163.9,46198.0,45933.0,45995.2,3016.364,138901878.3704
2024-01-12 04:00:00,1705032000000,45995.2,46123.5,45862.0,45963.0,3114.895,143232549.4934
2024-01-12 05:00:00,1705035600000,45963.0,46232.7,45900.8,46208.5,2653.216,122331363.4688
2024-01-12 06:00:00,1705039200000,46208.5,46397.8,46121.0,46121.0,3383.37,156545900.9172
2024-01-12 07:00:00,1705042800000,46121.0,46162.5,45681.0,46017.3,7005.145,321827200.8755
